date,username,to,replies,retweets,text,mentions,hashtags,permalink
2019-12-14 19:32:33,climaticchange4,,0,0,#NewStory and #Icon can build houses using a 3D printer. What an innovation we could use it here in #Ireland. It would certainly speed up housing construction at minimal cost and give more families homes. #FineGael #FiannaFail #Labour,,#NewStory #Icon #Ireland #FineGael #FiannaFail #Labour,https://twitter.com/climaticchange4/status/1205933614501900297
2019-12-14 15:49:47,conorstapleton,,0,0,Ireland’s oldest and greatest city. #Waterford. Post 5 years of reckless #finegael neglect. You can’t even get into the city. We have everything here. But we need a TD who can make minister to get our fair share of infrastructure funds. ,,#Waterford #finegael,https://twitter.com/conorstapleton/status/1205877552201523200
2019-12-14 15:42:12,Sargy1916,IrishTimes,0,0,Compo Culture will continue when we have judges still giving idiotic decisions like this...@CharlieFlanagan #finegael ,@CharlieFlanagan,#finegael,https://twitter.com/Sargy1916/status/1205875646624403456
2019-12-14 15:02:11,thebloodiesword,trocaire,1,10,"For anyone fool enough to think Trócaire is a 'charity', here they are protesting AGAINST FREE SPEECH. Trócaire are #FineGael-controlled socialist activists masquerading as a humanitarian NGO. DO NOT GIVE YOUR MONEY TO THIS GOVT QUANGO #CharityScam #TaxCheats #GE2020 #HateLaws",,#FineGael #CharityScam #TaxCheats #GE2020 #HateLaws,https://twitter.com/thebloodiesword/status/1205865575160983558
2019-12-14 14:44:58,andrew_conlon13,,0,0,Can I apply for this job!! #FineGael Independent person 'may examine' Dara Murphy case https://www.rte.ie/news/politics/2019/1214/1099123-politics/ via @rte,@rte,#FineGael,https://twitter.com/andrew_conlon13/status/1205861240410652682
2019-12-14 14:21:14,camcruise,timkennedyirl,0,0,Plonkers worried about lawsuits instead of dealing with the insurance industry and saving the environment and wildlife that is VITAL for our survival as a race 🙈😡 #ClimateAction #ClimateEmergency . #finegael #fiannafail not up to the job!,,#ClimateAction #ClimateEmergency #finegael #fiannafail,https://twitter.com/camcruise/status/1205855267243601923
2019-12-14 11:51:44,artohara,,3,0,"Did many Gardaí go sick in Pearse Street Garda Station in past 48 hours? If they didn’t, they should & throughout whole of country. @FineGael led regimes have destroyed policing in Ireland, &amp; morale/welfare of Garda. #FineGael treat Garda personnel &amp; retired Garda very badly.",@FineGael,#FineGael,https://twitter.com/artohara/status/1205817647167889409
2019-12-14 11:18:20,barrycallaghan2,,0,0,Why is this ducking failed fucking politician & doctor on out public radio service this morning ... Doesn’t care Passes the book Fucking asshole Incompetent #finegael Incompetent #fiannafail The money you had you gave to banks not to health or homeless #excuses,,#finegael #fiannafail #excuses,https://twitter.com/barrycallaghan2/status/1205809239182188544
2019-12-14 01:25:45,chaburn,kodonnellLK,0,0,The students from @KR_Campus do not look like they are from O'Malley Park or South Hill or Rathbane or ex St Endas pupils . But maybe #munster where playing that day . #Limerick #Munster . The Family is always #finegael.,@KR_Campus,#munster #Limerick #Munster #finegael,https://twitter.com/chaburn/status/1205660114100854784
2019-12-13 21:37:01,LadyKenmare,,0,0,This is our Ireland today...#Ireland #Homeless #FineGael 😡 ,,#Ireland #Homeless #FineGael,https://twitter.com/LadyKenmare/status/1205602549082075137
