date,username,to,replies,retweets,text,mentions,hashtags,permalink
2020-01-14 23:48:39,cyclingbhoy,,0,1,"#FineGael’s lack of planning for the health service throughout 2019 has consistently put the health of older patients at risk as figures released by the #HSE showed 1,853 patients over 75 had to wait over 24 hours for beds in UHL's emergency department #GE2020 #GeneralElection",,#FineGael #HSE #GE2020 #GeneralElection,https://twitter.com/cyclingbhoy/status/1217232088514072576
2020-01-14 23:48:33,AnRi42338905,electionlit,0,0,Also put them down for what they might do to the economy. Look what the others did #Labour #FineGael #fiannafailparty #Greens #,,#Labour #FineGael #fiannafailparty #Greens,https://twitter.com/AnRi42338905/status/1217232063855722496
2020-01-14 23:40:24,EmmaMurphy12150,,0,5,A vote for #FineGael and the people who propped them up in government for the last 4 years is a vote for keeping incompetent @SimonHarrisTD as Health Minister. #rtept #TonightVMTV #GE20 #GeneralElection2020 #GE2020,@SimonHarrisTD,#FineGael #rtept #TonightVMTV #GE20 #GeneralElection2020 #GE2020,https://twitter.com/EmmaMurphy12150/status/1217230011725504513
2020-01-14 23:38:09,KeepinItSureal,,0,0,I’ve got a real slogan for you. Fine Gael: They’ve got a great future behind them. #TonightVMTV #FineGael #VoteThemOut #GE2020 #VoteForChange #Dail #NotOnePreference,,#TonightVMTV #FineGael #VoteThemOut #GE2020 #VoteForChange #Dail #NotOnePreference,https://twitter.com/KeepinItSureal/status/1217229443581784065
2020-01-14 23:33:46,DarraghD03,,1,0,"@LeoVaradkar and #FineGael say that ""our economy has never been stronger"", but homelessness has DOUBLED since they took office 9 years ago. At that time, we were at the height of the worst recession Ireland had ever seen. What does that say about our position now? #GE2020",@LeoVaradkar,#FineGael #GE2020,https://twitter.com/DarraghD03/status/1217228344086929408
2020-01-14 23:30:51,HNow33,,0,1,#TonightVMTV How quick back scratching can turn into back stabbing... #fiannafail and #FineGael are disgraceful. #GE2020,,#TonightVMTV #fiannafail #FineGael #GE2020,https://twitter.com/HNow33/status/1217227608901005314
2020-01-14 23:11:27,DublinYFG,,0,0,We had a great time canvassing for Cllr. @CarrollJennifer tonight in the Dún Laoghaire constituency. Great reception on the doors! Vote Jennifer Carroll MacNeill #1 in the Dún Laoghaire constituency! #GE20 #FineGael #AFutureToLookForwardTo 🗳,@CarrollJennifer,#GE20 #FineGael #AFutureToLookForwardTo,https://twitter.com/DublinYFG/status/1217222727968399360
2020-01-14 23:11:16,ComputerUser3,,0,0,#TonightVMTV @Paschald bragging about the societal imbalance created by #FineGael by attacking the vulnerable,@Paschald,#TonightVMTV #FineGael,https://twitter.com/ComputerUser3/status/1217222680111349760
2020-01-14 23:02:37,NaeemIqbalFA,,2,0,Which party or alliance will form next government in the Republic of Ireland? #DailElections2020 #FineGael #Fiannafail #Labour #Green #SinnFein,,#DailElections2020 #FineGael #Fiannafail #Labour #Green #SinnFein,https://twitter.com/NaeemIqbalFA/status/1217220502961426433
2020-01-14 22:58:56,ticketsthere,,0,0,"Fine Gael have been in government for 9 years. Last week saw the worst Health and homeless crisis that country has ever faced, homes are unaffordable for many and our culture is vanishing - not to mention the planned celebration of the RIC. Do not reward their failures #FineGael",,#FineGael,https://twitter.com/ticketsthere/status/1217219575105888256
