date,username,to,replies,retweets,text,mentions,hashtags,permalink
2019-12-31 19:49:54,kflah569,CorkEventCentre,0,2,"#finegael Yes, Cork has been let down again. Maybe #2020 ",,#finegael,https://twitter.com/kflah569/status/1212098573648695297
2019-12-31 12:28:59,PFQMUSIC,davidthomasmar1,1,0,I assume this individual never reads CSO figures and votes #FineGael. He has that mean streak. ,,#FineGael,https://twitter.com/PFQMUSIC/status/1211987612371759104
2019-12-31 11:28:11,PFQMUSIC,davidthomasmar1,1,0,What are you setting the barometer against? And I assume you have no concerns with the slow erosion of the fabric of society under the dictat of #FineGael/Varadkar. If you take your news only from MSM then the whole point of something like SCU pays for itself.,,#FineGael,https://twitter.com/PFQMUSIC/status/1211972314176327680
2019-12-31 01:18:59,ComhraDublin,,2,7,"When @CharlieFlanagan says the State has a legal obligation to resettle 6,900 *International Protection Applicants* (+ their extended family), what he means is we actually had no legal obligation to house these people.. but then #FineGael decided to *opt-in*. ",@CharlieFlanagan,#FineGael,https://twitter.com/ComhraDublin/status/1211819001938137088
2019-12-30 22:00:01,TeresaM95586186,mschiyabelle,0,3,"I spent the day in A&E with my daughter, i cannot blame the doctors & nurses leaving this country in droves. It was mayhem @SimonHarrisTD im a cancer patient &amp; they sent me home because its safer. You &amp; your party #fineGael disgust me ",@SimonHarrisTD,#fineGael,https://twitter.com/TeresaM95586186/status/1211768929879777285
2019-12-30 21:07:22,mikedoherty,,0,0,@SimonHarrisTD The Health Service in this country is run “like a fiefdom” and the buck stops with you #finegael #deptofhealth #patientsontrolleys #hospitalwaitinglists #bedshortages #cancercervical,@SimonHarrisTD,#finegael #deptofhealth #patientsontrolleys #hospitalwaitinglists #bedshortages #cancercervical,https://twitter.com/mikedoherty/status/1211755683240140810
2019-12-30 20:19:47,DAllKnowing,,0,0,#FineGael a joke ,,#FineGael,https://twitter.com/DAllKnowing/status/1211743706971353091
2019-12-30 20:03:09,LaurenceTheBird,JCM_34,0,0,"#Racist ! Again ? You‘re on bonus points now. Your friend who was tweeting earlier has gone to google the definition of #racist &amp; #racism, you should do likewise. When you have an additional 400 followers and after #FineGael have lost the election you can rejoin the conversation",,#Racist #racist #racism #FineGael,https://twitter.com/LaurenceTheBird/status/1211739519952797696
2019-12-30 18:09:39,PFQMUSIC,,1,1,Hark! There is @rtesixone giving us a series of government sponsored good news stories. After the promised cash injection they are firmly in pocket of #FineGael.,@rtesixone,#FineGael,https://twitter.com/PFQMUSIC/status/1211710956776181760
2019-12-30 13:00:23,malcolmbyrne,,1,2,"I think #FineGael watched Mary Poppins too often over the Christmas break, given the number of kites that they’ve been flying in recent days. (Amazing, after nine long years...) ",,#FineGael,https://twitter.com/malcolmbyrne/status/1211633128638484481
2019-12-29 23:29:43,george10805954,Kellie_Tallant,0,0,Just disgusting that a country rated as one of worlds best to live that we have a #thirdworld #healthservice where an incompetent #HealthMinister @SimonHarrisTD is allowed to remain in office. Says a lot about #finegael &amp; #LeoVaradkar #irishtimes #independent #examiner,@SimonHarrisTD,#thirdworld #healthservice #HealthMinister #finegael #LeoVaradkar #irishtimes #independent #examiner,https://twitter.com/george10805954/status/1211429116538425344
2019-12-29 17:47:54,anniedw84,,1,1,So @HSELive this is the crap that was served to a patient in UHL on St. Stephen's Day @LeoVaradkar #simonharris @simoncoveney Absolutely disgusting #finegael #fiannafail @merrionstreet,@HSELive @LeoVaradkar @simoncoveney @merrionstreet,#simonharris #finegael #fiannafail,https://twitter.com/anniedw84/status/1211343094609797123
2019-12-29 13:42:08,Unitedpeople_ie,aral,0,0,"Don't expect an Irish government to uphold data laws. They are too busy massive breaking them, defying ECJ courth rulings, stealing data, illegally storing it and also giving it all away to private companies. An average day for #FineGael.",,#FineGael,https://twitter.com/Unitedpeople_ie/status/1211281249165291524
2019-12-29 13:09:52,jimfitzpatrick,,1,1,The #FineGael Landlords Party rejoice. Made millions out of misery as usual: Leo Varadkar says he isn't ashamed of his government's housing record (via @thejournal_ie),@thejournal_ie,#FineGael,https://twitter.com/jimfitzpatrick/status/1211273126522302464
2019-12-29 12:15:19,jimfitzpatrick,,0,0,The #FineGael Compo Culture gangsters not mentioned: FG: ‘Compo culture’ behind claims ,,#FineGael,https://twitter.com/jimfitzpatrick/status/1211259400549261312
2019-12-29 10:38:46,DocMartinDub,WhistleIRL,0,8,"€60 billion could have gone a long way to solve our crumbling health service, homeless crisis etc, but #FineGael &amp; #FinnaFail worked with the International Banking Mafia to turn us into debt slaves by accepting printed paper that had no value until we accepted it as debt",,#FineGael #FinnaFail,https://twitter.com/DocMartinDub/status/1211235100937072640
2019-12-28 18:28:25,jimfitzpatrick,Independent_ie,0,1,"Those same nasty, corrupt #FineGael posh boy pricks will collect their vast pensions for life regardless of ability or age once they lose their seats. We need to stop ALL these guys political pensions until THEY reach 70. FIGHT BACK! @LeoVaradkar @SimonHarris @Paschald",@LeoVaradkar @simonharris @Paschald,#FineGael,https://twitter.com/jimfitzpatrick/status/1210990906054250504
2019-12-28 12:05:41,tnteacherTim,,0,0,"Aha! Now, I see he's BOTH. He's #FineGael #marian #OdiousDebt #gobshite #KeepTheRecoveryGoing",,#FineGael #marian #OdiousDebt #gobshite #KeepTheRecoveryGoing,https://twitter.com/tnteacherTim/status/1210894587205750788
2019-12-28 12:03:56,tnteacherTim,safetread,0,0,"Nope, he's #FineGael..... #marian #OdiousDebt #KeepTheRecoveryGoing #gobshite",,#FineGael #marian #OdiousDebt #KeepTheRecoveryGoing #gobshite,https://twitter.com/tnteacherTim/status/1210894147365822466
2019-12-28 06:08:26,hegarty_ruth,IzzyKamikaze,0,0,Only if #finegael and #FiannaFáil are not leading.... sorry wrecking our society.,,#finegael #FiannaF,https://twitter.com/hegarty_ruth/status/1210804681158488069
2019-12-27 21:25:02,Dermot8624,,0,0,@JPPhelan @michaeldarcy What about the #payrise for #councillors 47%! No reply is not acceptable It must be cancelled as it's obscene #FineGael and a disgrace,@JPPhelan @michaeldarcy,#payrise #councillors #FineGael,https://twitter.com/Dermot8624/status/1210672965320429568
2019-12-27 11:56:26,PFQMUSIC,Elpenor_Dignam,1,5,A great point. Two general elections in the midst of Brexit and we continue with our charade here because FF are waiting until people can tolerate #FineGael no more and @MichealMartinTD can at least realise his dream of being #Taoiseach,@MichealMartinTD,#FineGael #Taoiseach,https://twitter.com/PFQMUSIC/status/1210529869865639936
2019-12-27 10:13:40,watbanner,,0,2,#Haughey 🦅(via @thejournal_ie) https://jrnl.ie/720329 #FiannaFail 🦅who shafted majority of us. Now allowing #FineGael 🦅even shaft their core supporters. 2indoctrinated by #civilwar politics 2 want change. #HousingCrisis #healthcrisis #socialcare #mentalhealth = #homelessness,@thejournal_ie,#Haughey #FiannaFail #FineGael #civilwar #HousingCrisis #healthcrisis #socialcare #mentalhealth #homelessness,https://twitter.com/watbanner/status/1210504009678802944
2019-12-27 10:12:49,PFQMUSIC,Independent_ie,10,51,How many more of these planted #FineGael #Varadkar election campaign PR stories must we endure. An absolute disgrace on the part of so called journalists @Independent_ie,@Independent_ie,#FineGael #Varadkar,https://twitter.com/PFQMUSIC/status/1210503797010829312
2019-12-27 09:33:04,J_A_Goulding,,0,0,"More than 5,200 65-year-olds are now on dole after rise in pension age Question the #Irish Tories, #FineGael #Fianna Fáil #irishLabour on this at election time #pensionrobbery #ripoff ⁦",,#Irish #FineGael #Fianna #irishLabour #pensionrobbery #ripoff,https://twitter.com/J_A_Goulding/status/1210493792685568000
2019-12-27 09:06:09,ruthactyahooie1,hazechu,0,0,Lol. A real party like #finegael? That way you will be #homeless. And all the rest of the negatives that #finegael has brought to society here like #childpoverty #directprovision #waitinglists on and on. Yeah join #finegael at your peril.,,#finegael #homeless #finegael #childpoverty #directprovision #waitinglists #finegael,https://twitter.com/ruthactyahooie1/status/1210487017265610757
2019-12-24 10:36:21,jerrybuttimer,,3,6,Christmas Greetings to everyone. May you have a peaceful and joyous Christmas and much happiness in the new year ahead! #fgcsc #cork #FineGael ,,#fgcsc #cork #FineGael,https://twitter.com/jerrybuttimer/status/1209422553044934656
2019-12-24 09:51:09,PFQMUSIC,,4,11,"Reading the latest on #DaraMurphy and considering how this government have been dogged by scandal, one after another. Instead on an era of ‘new politics’ through #FineGael we have witnessed the utter contempt with which a majority of Irish politicians hold the electorate.",,#DaraMurphy #FineGael,https://twitter.com/PFQMUSIC/status/1209411179375996929
2019-12-24 08:47:10,NiallOGlacain,,0,0,Wonder did #FineGael write them themselves? ,,#FineGael,https://twitter.com/NiallOGlacain/status/1209395076796952576
2019-12-24 03:30:12,FionaDoris,WhistleIRL,0,3,I hope this becomes more than an inconvenience to the #FineGael election machine #GE2020 He claimed under current rules. Legally. Yet anybody with any conscience would understand that this money needs to be repaid. Tax payers money. In the pocket of a man who did not earn it. 👎,,#FineGael #GE2020,https://twitter.com/FionaDoris/status/1209315311490605057
2019-12-23 22:51:27,thebloodiesword,,0,0,"Over 200,000 children on waiting lists for health care services, to be fair to #SimonHarris though, at least children needing abortions will get priority... #FineGael #HSE #carecantwait #homecareembargo #hselive",,#SimonHarris #FineGael #HSE #carecantwait #homecareembargo #hselive,https://twitter.com/thebloodiesword/status/1209245159029923842
2019-12-23 17:50:45,oheochaidh,justeconomics,0,0,"People should be angry at fine Gael handling of the housing crisis, the numbers who are homeless and the handling of the health service, a former fine Gael junior minister giving the Irish votes two fingers should be way down the list #finegael",,#finegael,https://twitter.com/oheochaidh/status/1209169488178008065
2019-12-23 12:22:50,thedavidlowry,,0,0,Who acted more inappropriately for #finegael this year?,,#finegael,https://twitter.com/thedavidlowry/status/1209086964525412352
2019-12-23 10:16:35,jmaher0,Michael_O_Regan,0,3,"Dara gives the two fingers to the people of Cork North Central & of the country, Shame on #DaraMurphy &amp; #FineGael ",,#DaraMurphy #FineGael,https://twitter.com/jmaher0/status/1209055193284960256
