date,username,to,replies,retweets,text,mentions,hashtags,permalink
2019-12-21 23:57:02,ThePeop14619741,,1,0,@LeoVaradkar I gave yous a chance. I gave yous a chance. They're gonna get so angry with what I'm about to do You won't stop. You will not leave my life alone,@LeoVaradkar,,https://twitter.com/ThePeop14619741/status/1208536890393210881
2019-12-21 23:49:28,downgerd,leeofthemail,0,0,The day after V Murphy will be speaking out about Leo Varadkar's misogyny towards her,,,https://twitter.com/downgerd/status/1208534986070081536
2019-12-21 23:44:19,CiaranmaK,RobGilbey,1,1,I guess I just don't see a way we can realistically tackle such a threat without regulating social media orgs or having a clearer picture without working for them in the background. We will never have a full picture of such a terrain otherwise.,,,https://twitter.com/CiaranmaK/status/1208533687291265026
2019-12-21 23:42:56,Nanchene,creedcnw,1,0,Pretty much a million of it went to dspca and ispca. .who only work 9-4 5 days a week. Animal cruelty isnt 9 -4 the volunteers in this country are covering your ass ... @conor_w_ryan and 16M to support greyhound industry. Hypocrites.,@conor_w_ryan,,https://twitter.com/Nanchene/status/1208533339344375808
2019-12-21 23:39:30,Simonc46176551,dwnews,0,0,@LeoVaradkar @CharlieFlanagan any response from the Irish government or from @sinnfeinireland - this regime are behaving like isis,@LeoVaradkar @CharlieFlanagan @sinnfeinireland,,https://twitter.com/Simonc46176551/status/1208532474613129217
2019-12-21 23:39:26,leeofthemail,IrishMailSunday,1,1,Taoiseach @LeoVaradkar speaks about racism. And Mr Moonlight revelations @IrishMailSunday @ExtraIRL,@LeoVaradkar @IrishMailSunday @ExtraIRL,,https://twitter.com/leeofthemail/status/1208532460969086976
2019-12-21 23:37:47,Nanchene,Alie77054964,0,0,Think of how much the 16M eur they gave to support greyhound industry could have done for homeless. OF OUR MONEY!! how dare they!,,,https://twitter.com/Nanchene/status/1208532044705386496
2019-12-21 23:35:24,EoinPoil,smoylan142,0,0,"from her transport experience she probably knows that whats found in containers-by accident,is just the tip of the iceberg",,,https://twitter.com/EoinPoil/status/1208531446526291968
2019-12-21 23:32:55,RendleGary,Connorrrr1990,0,0,Need to see IREXIT if you want support. @LeoVaradkar wasn't too happy to be connected to Brexit,@LeoVaradkar,,https://twitter.com/RendleGary/status/1208530820161515520
2019-12-21 23:25:03,Nanchene,Steven_2365,0,0,Unbelievable!,,,https://twitter.com/Nanchene/status/1208528840034832384
2019-12-21 23:15:03,daveren66,StephenFarryMP,1,0,"Being inclusive Stephen, can we now have it in Ulster Scots?",,,https://twitter.com/daveren66/status/1208526322429038592
2019-12-21 23:10:22,JackCarlow7,,0,0,As if anything of Irish interest will be advanced there. The chamber clears as soon as an Irish person speaks. They are better off in their own country working.,,,https://twitter.com/JackCarlow7/status/1208525145587036160
2019-12-21 23:07:24,JFTAXI,,1,4,"IMHO, The parable of Christs birth is a rather fitting example of times gone past being repeated 2000 years later. @LeoVaradkar @FineGael",@LeoVaradkar @FineGael,,https://twitter.com/JFTAXI/status/1208524399403524101
2019-12-21 23:07:07,SylvesterDemps3,frankofarrell,0,0,It’s Ireland’s biggest I believe,,,https://twitter.com/SylvesterDemps3/status/1208524328222023687
2019-12-21 23:06:29,nomorequangos,OsborneSlieve,0,0,Did Verona not mention it when they were canvassing together? ..... she'll remind him in January.... just watch @drumurtransport,@drumurtransport,,https://twitter.com/nomorequangos/status/1208524165696950272
2019-12-21 23:04:56,SylvesterDemps3,EoinPoil,0,0,I don’t think he likes women anyway,,,https://twitter.com/SylvesterDemps3/status/1208523775471489025
2019-12-21 23:04:12,JackCarlow7,LeoVaradkar,0,0,He's a good lad.,,,https://twitter.com/JackCarlow7/status/1208523594722136064
2019-12-21 23:03:32,AnriSean,hermannkelly,0,0,A refugee can become a Irish police officer.,,,https://twitter.com/AnriSean/status/1208523426945806337
2019-12-21 23:00:36,AnriSean,hermannkelly,0,0,Are there any churches left in West Yorkshire?,,,https://twitter.com/AnriSean/status/1208522688408494080
2019-12-21 22:52:06,cbolgerr,dsmooney,0,0,Oh God forbid...,,,https://twitter.com/cbolgerr/status/1208520546268459011
2019-12-21 22:42:58,Hulerontheditch,businessposthq,0,0,Dreadful people exposed to toxic air pollution due to Government inaction and ineptitude Letterkenny worse than Delhi @oboyleconal @PearseDoherty @TodaySOR @joanburton @jackfchambers @ThomasByrneTD @malcolmbyrne @davidcullinane @LeoVaradkar @SimonHarrisTD,@oboyleconal @PearseDoherty @TodaySOR @joanburton @jackfchambers @ThomasByrneTD @malcolmbyrne @davidcullinane @LeoVaradkar @SimonHarrisTD,,https://twitter.com/Hulerontheditch/status/1208518247382958080
2019-12-21 22:37:56,muppetsontour,VinnyNolan2,0,0,Already done!,,,https://twitter.com/muppetsontour/status/1208516981349134336
2019-12-21 22:36:43,barrycallaghan2,OsborneSlieve,0,0,He knows.. doesn’t matter,,,https://twitter.com/barrycallaghan2/status/1208516677916336129
2019-12-21 22:36:19,Ocean_handrail,samwindrim,0,0,@DaraMurphyFG might know.,@DaraMurphyFG,,https://twitter.com/Ocean_handrail/status/1208516574489042944
