date,username,to,replies,retweets,text,mentions,hashtags,permalink
2019-12-28 23:59:24,MaviolaH,Toibin1,1,0,As long as they are not trans children Peadar? I’m assuming this based on the article you posted earlier. Awful!,,,https://twitter.com/MaviolaH/status/1211074199550345217
2019-12-28 23:52:50,6junej,TwiterusMaximus,1,0,"When one realises that they are a separate entity, with rights over ones own body and the right to choose is ones own.",,,https://twitter.com/6junej/status/1211072546839420934
2019-12-28 23:51:26,livy360,LifeIsSacred5,0,0,if we privatise the NHS even the food quality would improve.,,,https://twitter.com/livy360/status/1211072195985891334
2019-12-28 23:51:16,iamDARRAGHBOHAN,PaulAnthonyWard,0,0,"Totally agree. He should be made issue an apology. That tweet by Minister Ross is wrong, especially with the FAI been a sensitive subject at this time. @LeoVaradkar @Shane_RossTD @CourtsServiceIE @MichealMartinTD @merrionstreet",@LeoVaradkar @CourtsServiceIE @MichealMartinTD @merrionstreet,,https://twitter.com/iamDARRAGHBOHAN/status/1211072154000863238
2019-12-28 23:50:30,JacksonWay9,KilclooneyJohn,0,0,What Christmas cracker did you find that one in Johnny?,,,https://twitter.com/JacksonWay9/status/1211071961029328896
2019-12-28 23:49:54,6junej,DunneDec,1,0,😂😂😂😂what exactly is a “gonshite” you #Gobshite,,#Gobshite,https://twitter.com/6junej/status/1211071810114084864
2019-12-28 23:49:00,AlZheimerHammer,TwiterusMaximus,1,0,"It makes no sense to you, because your anti 'anything but Catholicism', tunnel vision, forbids it! MY anti pedophile priests & Catholic hypocrisy message, which I thought was pretty loud and clear, flew past you, like the invisible Man. There's a bigot here but it's not me!",,,https://twitter.com/AlZheimerHammer/status/1211071583848206337
2019-12-28 23:48:28,6junej,DunneDec,1,0,Whether or not contraception failed is not an issue because she still has the #Choice of abortion because #WeRepealed8th and you need to accept it and run along,,#Choice #WeRepealed8th,https://twitter.com/6junej/status/1211071448867049473
2019-12-28 23:46:46,jameson_power,think__32,0,0,"You’re scaring @LeoVaradkar @MichealMartinTD @EamonRyan - they can’t plan broadband, metro north, children’s hospital, housing, environment, etc and now you’ve the cheek to ask them for leadership on unity ? Steady on!!!",@LeoVaradkar @MichealMartinTD @EamonRyan,,https://twitter.com/jameson_power/status/1211071019965923328
2019-12-28 23:43:22,VinnyNolan2,LeoVaradkar,0,0,Did u get Dara murphy expenses back?,,,https://twitter.com/VinnyNolan2/status/1211070164223086593
2019-12-28 23:39:41,Robhrionn,DefnewsIrl,0,0,"Easy target, that is all. Soldiers, sailors and aircrew train to expect incoming fire, but there is little on protection when your own people/ state are trying to shoot you down.",,,https://twitter.com/Robhrionn/status/1211069237625786368
2019-12-28 23:36:09,Kghamill,hennessymm,0,0,I’d be thinking that he is alluding to the fact that in particular this is a time of year that a flu epidemic can be expected but the above mentioned had no foresight in this regard and therefore no diversification,,,https://twitter.com/Kghamill/status/1211068349863608321
2019-12-28 23:34:07,DefnewsIrl,GCraughwell,1,0,This level of ignorance by the minister and DOD is deliberate they are just doing what their pay masters want and they are @Paschald @LeoVaradkar .erosion of numbers is reckless but more importantly 100% deliberate.,@Paschald @LeoVaradkar,,https://twitter.com/DefnewsIrl/status/1211067837797879808
2019-12-28 23:30:17,ciaranleneghan,NemoRangersGAA,1,0,I wonder did @LeoVaradkar partake in any traditional community sporting pastimes during his Christmas break?! 🤔 Well done @MichealMartinTD @NemoRangersGAA always keeping the old traditions alive,@LeoVaradkar @MichealMartinTD @NemoRangersGAA,,https://twitter.com/ciaranleneghan/status/1211066873762197504
2019-12-28 23:20:07,CadoudalChouan,MaryColl16,1,0,What do you mean by 'racist'? Do you believe it racist to object to the Ethnic Irish becoming a minority in their own homeland?,,,https://twitter.com/CadoudalChouan/status/1211064314582511617
2019-12-28 23:17:08,CadoudalChouan,DakotaLula,1,0,'We are all immigrants one way or another'. That is rubbish. Go and read some history.,,,https://twitter.com/CadoudalChouan/status/1211063563290337281
2019-12-28 23:15:35,CadoudalChouan,JustinJWilliam2,1,0,That says a lot about you. From http://IrishSurnames.com 'The names Heffernan and Hefernan are derived from the Gaelic O'hIfearnain sept that was originally located in County Clare.',,,https://twitter.com/CadoudalChouan/status/1211063171240398848
2019-12-28 23:14:21,mabel01,LifeIsSacred5,0,0,I'd sooner eat the plate.,,,https://twitter.com/mabel01/status/1211062862850011143
2019-12-28 23:12:43,TopcatDee,KilclooneyJohn,0,0,No it isn’t. I can tell you the CNR (Catholic Nationalist Republican) are pissed of with that shite across the water. Bring on a border poll.,,,https://twitter.com/TopcatDee/status/1211062450960896001
2019-12-28 23:12:23,CadoudalChouan,fionnulamac,0,0,You can say the moon is made of green cheese ..... but it doesn't make it so.,,,https://twitter.com/CadoudalChouan/status/1211062367272022017
2019-12-28 23:11:14,christi58427086,NiallSF,0,0,That is so true. Always pussy footing to spare the loyalists facing reality,,,https://twitter.com/christi58427086/status/1211062077588201473
2019-12-28 23:11:10,Laura_Kelly19,TwiterusMaximus,0,0,"Well done!👍 We should do the witches', sorry I mean womens', pic next! And I see Michael D is portrayed in his true-to-life size 🤣",,,https://twitter.com/Laura_Kelly19/status/1211062061855379457
2019-12-28 23:10:53,CadoudalChouan,ahaseeb235,0,0,"Yes. You do need to brush up your knowledge of Irish history. Pearce's mother was Irish. Both Connolly's and Clarke's parents were Irish. So all three were Ethnic Irish. They were completely different to immigrants from Africa, Asia or Eastern Europe.",,,https://twitter.com/CadoudalChouan/status/1211061988966752261
2019-12-28 23:08:51,KeitashaLinda,PaulaLawlor10,1,0,"Who told you that migrants are being put first? Why did you comment on my thread with that negative totally Irrelevant rhetoric? I never said you were racist. Ignorant yes, bigoted also yes, racist? Who knows but I don’t care about you or your fascist opinions! Good night",,,https://twitter.com/KeitashaLinda/status/1211061478264049665
2019-12-28 23:07:10,JohnathanSRoss1,LurganLoyal,2,0,"They tried it in 2006 and I was unfortunate enough to be in Dublin at the time and to put it simply, it wasn't a pretty picture.",,,https://twitter.com/JohnathanSRoss1/status/1211061054979104769
2019-12-28 23:06:18,paddylepage,TwiterusMaximus,0,6,A repulsive collection of swamp rats.,,,https://twitter.com/paddylepage/status/1211060838141968386
2019-12-28 22:55:51,ImACultHero,Toibin1,0,0,Weird how 5 minutes ago you shared vacuous propaganda that will harm children and now you're pretending to care about children 🤔,,,https://twitter.com/ImACultHero/status/1211058205113159681
2019-12-28 22:55:28,weepee11,DerryWan32,0,0,"Leinster House, greatest fear, to govern all of Ireland.",,,https://twitter.com/weepee11/status/1211058110481256450
2019-12-28 22:53:58,Berminn27,JohnBurnsST,0,0,Make it happen @LeoVaradkar,@LeoVaradkar,,https://twitter.com/Berminn27/status/1211057733627199493
2019-12-28 22:52:30,6junej,TwiterusMaximus,2,0,"The part of her body that she is being used to host!! If she doesn’t want that then it’s her right! Children are born, babies are born, and until they are outside HER body it IS HER body!",,,https://twitter.com/6junej/status/1211057364721426433
2019-12-28 22:52:13,nomorequangos,businessposthq,0,0,"Right on cue for #GE2020 ...... @GardaTraffic , @HSELive Doctors &amp; Nurses, @defenceforces Army &amp; Navy smarmy @LeoVaradkar loves you...... now for the Farmers bait next Sunday. #Marian #Twip",@GardaTraffic @HSELive @defenceforces @LeoVaradkar,#GE2020 #Marian #Twip,https://twitter.com/nomorequangos/status/1211057293183406085
2019-12-28 22:51:08,Janwebb52875202,Michael11346840,0,3,It's not just Tusla not fit for purpose the HSE could also do with an overhaul. Still cant understand why not direct employ and get rid of private companies outsourcing the same job at a ridiculous cost to the taxpayer. If the private Co. can find the staff so can Tusla and HSE.,,,https://twitter.com/Janwebb52875202/status/1211057018141839361
