date,username,to,replies,retweets,text,mentions,hashtags,permalink
2019-12-14 23:59:56,NornEye,SJAMcBride,1,0,@MaryLouMcDonald tweeted “it was a good night”,@MaryLouMcDonald,,https://twitter.com/NornEye/status/1206000903649726464
2019-12-14 23:58:38,PullUpASandbag,siubhanoc,0,0,It's ok to respond in your own language We can use Google translate,,,https://twitter.com/PullUpASandbag/status/1206000576175202305
2019-12-14 23:46:38,coleraineyid,siubhanoc,0,0,You're just wrong. Admit your mistake and don't be a plum,,,https://twitter.com/coleraineyid/status/1205997557475946497
2019-12-14 23:45:16,coleraineyid,siubhanoc,0,0,You're so wrong!! It's an,,,https://twitter.com/coleraineyid/status/1205997211529752576
2019-12-14 23:44:00,coleraineyid,moneillsf,0,0,No thanks to your atrocious leadership. #MeanGirls,,#MeanGirls,https://twitter.com/coleraineyid/status/1205996895396610049
2019-12-14 23:41:44,siubhanoc,RobJCurley,2,0,"I'm standing by it,yes. U haven't denied that we don't say 'an istoric'(phonetic), u haven't accepted that you're wrong & that spelling CAN be linked to Nationality, and, most significantly, u haven't apologised for making a joke out of someone's name. So lets just leave it there",,,https://twitter.com/siubhanoc/status/1205996321448091649
2019-12-14 23:32:28,siubhanoc,RobJCurley,1,0,"Eh, US English v UK English?! In any event, pronunciation does. And I'm yet to come across an Irish person (apart from you) who says 'an istoric' (phonetic). You lost all credibility in this argument the minute you made a 'joke' of how I spell my name. Own it.",,,https://twitter.com/siubhanoc/status/1205993993147957254
2019-12-14 23:28:31,Andy_Girvin,moneillsf,0,0,Your percentage of the vote was down. Did you get Diane Abbott to do your sums?🤔,,,https://twitter.com/Andy_Girvin/status/1205992997739024384
2019-12-14 23:20:48,siubhanoc,RobJCurley,3,0,"Ok, you like to speak like an Englishman ... I get it. Bye",,,https://twitter.com/siubhanoc/status/1205991057235820544
2019-12-14 23:19:43,teathemirates,moneillsf,0,0,Sinn Fein vote down. SDLP vote up but not by campaigning for a border poll. It would be an error IMO to say this election result shows a mandate for a border poll. Or you could do a Brexit & have a divisive referendum as because it suits one political party’s agenda!,,,https://twitter.com/teathemirates/status/1205990782353780738
2019-12-14 23:16:39,siubhanoc,RobJCurley,1,0,Maybe if you're a Cockney! Perfectly correct if you don't pronounce the 'h' ... In Ireland we do,,,https://twitter.com/siubhanoc/status/1205990010597642240
2019-12-14 23:15:18,BreachNuala,Think32_,0,0,I have followed you since you stood up in mount sackville at a residential association meeting.. knew you would go a long way.. peaceful xmas to you & yours xx Marylou.,,,https://twitter.com/BreachNuala/status/1205989669990735872
2019-12-14 23:09:06,siubhanoc,RobJCurley,1,0,Seriously?!,,,https://twitter.com/siubhanoc/status/1205988109713858560
2019-12-14 23:01:31,GillStella,AnnaMcHugh87,0,0,"This looks like a unique moment in history to seize both #Peace &amp; #Prosperity with both hands. The time is ripe☘️🍀🍎@LeoVaradker @moneillsf @mattcarthy @M_AndersonSF @MaryLouMcDonald, to achieve #UnitedIreland in respect of the GFA. Don't underestimate this opportunity...",@leovaradker @moneillsf @mattcarthy @M_AndersonSF @MaryLouMcDonald,#Peace #Prosperity #UnitedIreland,https://twitter.com/GillStella/status/1205986203423694849
