date,username,to,replies,retweets,text,mentions,hashtags,permalink
2020-01-12 23:56:31,ArchiePurple,MaryLouMcDonald,0,0,"They have seen that you closed Gov in Northern Ireland for three years and don't want the hint of modern terrorists within their Government I'd say. If you're so fond of being in Gov, perhaps you should have stayed in Fianna Fail.",,,https://twitter.com/ArchiePurple/status/1216509290233704460
2020-01-12 23:50:47,tlilimontassar,,0,0,Please support this protest. We need to force Health Minister Simon Harris and those in Fine Gael and Fianna Fail keeping him in his position to see sense . Limerick's sick and elderly deserve better. Please do your best to come along.I will be there. https://www.facebook.com/100007417566399/posts/2535292183394676/,,,https://twitter.com/tlilimontassar/status/1216507849368592386
2020-01-12 23:49:17,cbolgerr,,0,2,"TOMORROW MORNING: Fianna Fail Deputy Leader &amp; director of elections for #GE2020 @daracalleary will be on @BreakfastNT @NewstalkFM at 8.10am &amp; @morningireland Morning Ireland, RTE Radio 1 shortly after to discuss the next General Election.@fiannafailparty",@daracalleary @BreakfastNT @NewstalkFM @morningireland @fiannafailparty,#GE2020,https://twitter.com/cbolgerr/status/1216507473038843911
2020-01-12 23:43:30,paddylynch61,MallowNews,0,0,Or they could really fuck us over and bring Fianna Fail back,,,https://twitter.com/paddylynch61/status/1216506016751333378
2020-01-12 23:16:14,bigpaleface,bangorsinnfein,0,0,That a false and misleading forecast map to be displayed....there is no red warning anywhere on mainland Ireland ..only Red marine warning and marine warnings don't apply to the mainland... So false and something like Fine Gael or Fianna Fáil would post.,,,https://twitter.com/bigpaleface/status/1216499154018537472
2020-01-12 23:12:39,Daithionaroll,williamhboney1,0,0,"need to be more specific, or they'll just switch back to Fianna Fail again.",,,https://twitter.com/Daithionaroll/status/1216498250947141632
2020-01-12 23:00:29,tvcritics,,1,0,Fine Gael & Fianna Fáil running racist election candidates to test the water in our last elections didn't help this matter.,,,https://twitter.com/tvcritics/status/1216495191353327616
2020-01-12 22:51:15,MillieByrne12,JuanyKeville,0,0,You vote for Fine Gael or Fianna fail am coming for you and your family ,,,https://twitter.com/MillieByrne12/status/1216492867008507911
2020-01-12 22:25:50,phkelly,malcolmbyrne,0,1,"Fianna fail are as guilty as fein gael for the state of the health service, But are the real cause of all the problems they caused when they bankrupted the country with their greed they also destroyed the Quinn group and Sean quinn as they got him to support Anglo bank",,,https://twitter.com/phkelly/status/1216486471210762242
2020-01-12 22:13:13,KeepinItSureal,williamhboney1,0,0,It’s weird the kinds of things people take pride from. #LeoVaradkar #FG #NotMyTaoiseach #Homeless #HSE #FineGael #FiannaFail #TotalFailure #VoteThemOut #NotOnePreference,,#LeoVaradkar #FG #NotMyTaoiseach #Homeless #HSE #FineGael #FiannaFail #TotalFailure #VoteThemOut #NotOnePreference,https://twitter.com/KeepinItSureal/status/1216483297007673345
