date,username,to,replies,retweets,text,mentions,hashtags,permalink
2019-12-27 23:57:12,Shawn95411544,,0,0,@realDonaldTrump My dad is dieing and needs to me in long term hospice care. But he wants to stay in gillette wy and not move. But the problem is his weight they wont let him. If u can help out an airforce veteran that would be great. His name is Steve micheal Rhodes.,@realDonaldTrump,,https://twitter.com/Shawn95411544/status/1210711258237935618
2019-12-27 23:57:11,marvel_babie,romanoffnparker,0,0,Mark Ruffalo and Micheal Sheen,,,https://twitter.com/marvel_babie/status/1210711253125124097
2019-12-27 23:55:57,Marvin515119758,smalltownandrew,0,0,Micheal Moore would scare my granddaughter!,,,https://twitter.com/Marvin515119758/status/1210710943623073792
2019-12-27 23:54:40,nickson_jnr,majay_tm,1,0,Micheal??,,,https://twitter.com/nickson_jnr/status/1210710618787008512
2019-12-27 23:53:30,slimeseasonvon,cole_11300,0,0,Micheal jr ,,,https://twitter.com/slimeseasonvon/status/1210710327253450755
2019-12-27 23:53:27,Dubes123,,0,0,"Micheal Stuhlbarg is one of our finest actors and we are lucky to watch him. His scene at the end of ""Call me by your Name""...wow. @sthlbrgmchl",@sthlbrgmchl,,https://twitter.com/Dubes123/status/1210710314435665922
2019-12-27 23:53:20,_TheRealJamey,LeanandCuisine,2,1,False cause regardless you gona get tired and stop you know Micheal DONT STOP,,,https://twitter.com/_TheRealJamey/status/1210710286556114945
2019-12-27 23:52:14,mxskitx,yashirosinn,0,0,u look like Micheal Jackson in the first one and I'm in no way shape or form tryna be mean,,,https://twitter.com/mxskitx/status/1210710008717033475
2019-12-27 23:52:07,PapaT43766277,theblaze,0,0,Just be afraid of Micheal Moore!,,,https://twitter.com/PapaT43766277/status/1210709977985437697
2019-12-27 23:51:23,__CakeWizard__,EscaPlays,0,0,"Hell yeah, I like playing Billy more than anything, but Micheal ""Jumpscare"" Myers is fun.",,,https://twitter.com/__CakeWizard__/status/1210709795403157504
2019-12-27 23:50:46,PheonixFyr,,0,0,"Hey Vsause, Micheal here. What if you had to fight for your life?",,,https://twitter.com/PheonixFyr/status/1210709638892662787
2019-12-27 23:50:42,theyamourtai,TheTylt,0,0,probably micheal... ,,,https://twitter.com/theyamourtai/status/1210709624216784902
2019-12-27 23:50:25,bropleaseman,,0,0,Micheal-wave 😳 ,,,https://twitter.com/bropleaseman/status/1210709552074821632
2019-12-27 23:48:01,Micheal_03,CashApp,1,0,$MichealSoliz 3rd time is the charm I hope😅😅🤞🏽,,,https://twitter.com/Micheal_03/status/1210708948808060929
2019-12-27 23:47:40,j_euphoric,day6officiaI_,1,0,"Micheal Jackson did the same for smooth criminal, BTS have their reason for the set and exo had theirs.",,,https://twitter.com/j_euphoric/status/1210708859096051712
2019-12-27 23:47:31,KTVZ,,0,0,"UPDATE: Bend police have identified a 32-year-old man who was struck and killed while trying to cross N. Highway 97 in Bend before sunrise this morning. They say Micheal Powell, a transient, was wearing dark clothing, crossed just north of Grandview Drive. ",,,https://twitter.com/KTVZ/status/1210708821636780032
2019-12-27 23:47:08,jflorez,mickeyfinn22,1,1,"Very nice, Micheal! Last Friday of the year calls for #PizzaFriday. But, I'm not a baker, so, I'll be ordering a pie shortly. Haven't decided on the wine yet. But, man oh man, those mini pies look awesome! Cheers! 🍷",,#PizzaFriday,https://twitter.com/jflorez/status/1210708725612236800
2019-12-27 23:46:43,Iilbros,,0,0,micheal sera fandom don’t let me down!,,,https://twitter.com/Iilbros/status/1210708619156754432
2019-12-27 23:46:42,Iilbros,,1,3,gotta prove something to @byDNGJN since she wanna be bold retweet for donghun like for micheal sera ,,,https://twitter.com/Iilbros/status/1210708616300388357
2019-12-27 23:44:48,SirGripz,kawashima_ami_,0,0,Micheal Voris be I think he unintentionally makes Seds. I know I watched he a lot when I was a very anti Catholic Protestant to “see what degeneracy the Papists are on today,,,https://twitter.com/SirGripz/status/1210708137847721984
2019-12-27 23:44:38,MuckZuckerburg,,0,0,"(XZ) Hall of Fart candidates: Chef Boyardee, Homer Simpson, Micheal Jaxon, Homer Simpson, Snot Yellow, Pinkie Pie, Liugi, Casper, Dexter, Gumby",,,https://twitter.com/MuckZuckerburg/status/1210708097494208512
2019-12-27 23:44:21,ChikoWasHere,AP,1,0,George Micheal died?!,,,https://twitter.com/ChikoWasHere/status/1210708022181408768
2019-12-27 23:43:21,felipe11002750,,0,0,Micheal fought Bobby and Springboard bulldoged his jaw,,,https://twitter.com/felipe11002750/status/1210707773685669892
2019-12-27 23:41:03,howie67,John_KissMyBot,2,0,"Micheal Moore, not too bright",,,https://twitter.com/howie67/status/1210707192363405312
2019-12-27 23:40:46,MisfitTest,devolverdigital,0,0,"Micheal Jackson's Moonwalker 2: Moonlectric Boogaloo with HD 4K resolution graphics and extra ""HOO!"". ",,,https://twitter.com/MisfitTest/status/1210707121525985285
