date,username,to,replies,retweets,text,mentions,hashtags,permalink
2020-01-04 23:59:27,micheal_olainn,DakotaLula,0,0,"Those who defend racism and racists, such as TraceyO’Mahoney81, must also accept the mantle of being racists.",,,https://twitter.com/micheal_olainn/status/1213610929281261574
2020-01-04 23:58:04,micheal_olainn,EbunJoseph1,0,0,"Dr Joseph, you have a lot of direct evidence of the racist mindset in Ireland.",,,https://twitter.com/micheal_olainn/status/1213610579635703814
2020-01-04 23:57:45,aidensgram2003,MMFlint,1,0,Yes we heard of him and waited until our President Trump took care of business! Micheal Moore you are a worthless loser! I’m sorry for the people that actually think you are smart! ,,,https://twitter.com/aidensgram2003/status/1213610500468224001
2020-01-04 23:57:20,marianalevstek,marianalevstek,0,0,*great😄😁,,,https://twitter.com/marianalevstek/status/1213610394146791424
2020-01-04 23:56:51,marianalevstek,JillManns1,1,0,Definitely xxxx,,,https://twitter.com/marianalevstek/status/1213610273673756673
2020-01-04 23:54:47,Patrici85940941,HB04920973,0,3,Yes but I have a little more in my head. I feel you. I can sense you. I studied the writing of Kryon for a while. He professed if you felt someone connected. Then you were related in past life times. He is the Angel Micheal ,,,https://twitter.com/Patrici85940941/status/1213609753655619584
2020-01-04 23:54:11,jx_bigge,EASPORTS_MUT,0,0,MICHEAL THOMAS?????,,,https://twitter.com/jx_bigge/status/1213609602086055936
2020-01-04 23:54:02,XXXKeshaNation,,3,3,Why hasn’t micheal jackson released new music? Kinda rude to keep your fans waiting for so long...?,,,https://twitter.com/XXXKeshaNation/status/1213609563775291392
2020-01-04 23:52:41,micheal_olainn,hugh_canning,0,1,Britannia Uber Alles appears to be the cultural theme. Chauvinistic flag waving. Wretched.,,,https://twitter.com/micheal_olainn/status/1213609225517223936
2020-01-04 23:51:44,marianalevstek,Dougs000,1,0,Goodnight Doug😊xxx have a greta night xxx😃,,,https://twitter.com/marianalevstek/status/1213608986408300544
2020-01-04 23:51:25,Thecolours,RadioFreeTom,0,0,"Sadly, this wont get 1/10,000 the recognition of say a Micheal Moore tweet about Assassination.",,,https://twitter.com/Thecolours/status/1213608905802170369
2020-01-04 23:51:18,yohnor,redpill_beena,0,0,Just like Joan Rivers said. Micheal ha a twinky.,,,https://twitter.com/yohnor/status/1213608875464761344
2020-01-04 23:51:08,micheal_ristick,,0,0,I just wanna play Mario party with the boys,,,https://twitter.com/micheal_ristick/status/1213608834998009856
2020-01-04 23:51:04,KevDoyle_Indo,,1,2,Sunday Independent: > Big #exclusive from @Philip_Ryan that will set the tone for Leo Varadkar &amp; Micheál Martin’s pre-election dance. &gt; Brendan O’Connor on sharing a studio with Marian Finucane. &gt; @MiriamOCal talks about turning 60. &gt; And @DermotBannon on his garden bath!,@Philip_Ryan @MiriamOCal @DermotBannon,#exclusive,https://twitter.com/KevDoyle_Indo/status/1213608817252024320
2020-01-04 23:50:58,mookmanshawty,,0,0,It deshaun Watson micheal Jordan time,,,https://twitter.com/mookmanshawty/status/1213608793633890304
2020-01-04 23:49:31,maryada04486603,JoeBren02340626,1,0,You know damn well those angels were there to protect women from the pro liars. you need to get a new hobby mate your trolling is shit.,,,https://twitter.com/maryada04486603/status/1213608427609624579
2020-01-04 23:49:28,Bink2200,RegalCourtier7,0,1,It’s doesn’t really matter as long as she doesn’t micheal Vick the dogs 🥴😂,,,https://twitter.com/Bink2200/status/1213608416389799936
2020-01-04 23:49:03,JillManns1,Dougs000,0,0,"Goodnight, seen lots of promo for this film. Scarlett Johansen?",,,https://twitter.com/JillManns1/status/1213608309749616641
2020-01-04 23:48:39,Jaee_TheGREAT,Connichameleon2,2,0,Why Blue giving my Micheal Jackson vibes 🥴 ,,,https://twitter.com/Jaee_TheGREAT/status/1213608209799360512
2020-01-04 23:47:56,Dougs000,marianalevstek,3,0,Night guys if you go see one film this weekend go see Jo Jo Rabbit,,,https://twitter.com/Dougs000/status/1213608026860670978
2020-01-04 23:47:15,VOTC1,LukeBraunNFL,0,0,"Lucy. Jerry Seinfeld. Frasier. Tom Selleck. Honorable mentions? Cosby, John Ritter, William Shatner, Micheal J Fox, Fonzie.",,,https://twitter.com/VOTC1/status/1213607858220216326
2020-01-04 23:47:03,kevinafc1886,garethmck1987,1,0,Nope bit like Micheal Owen and Steve McM leaving yous,,,https://twitter.com/kevinafc1886/status/1213607807850860555
2020-01-04 23:46:51,Stephamaboble,,0,0,"If they do a live action Disney remake of Hercules, Micheal Keaton would be perfect as Hades.",,,https://twitter.com/Stephamaboble/status/1213607756307030018
2020-01-04 23:45:24,micheal_olainn,BBCWorld,1,0,Will threatening Iran work? Has Trump legal authority to threaten widespread terrorism against Iran?,,,https://twitter.com/micheal_olainn/status/1213607390672801794
2020-01-04 23:45:10,GoatChaney,,0,0,REMEMBER Deshaun Watson is capable of going Micheal Jordan,,,https://twitter.com/GoatChaney/status/1213607333244342273
2020-01-04 23:44:54,tarina_cx,,0,0,swear i could be dressed in a bin bag looking like micheal jackson and @saraa_khannn @amnabibi_ will still try gass me actual dickheads🥺🥺,@amnabibi_,,https://twitter.com/tarina_cx/status/1213607267590922247
2020-01-04 23:44:04,JimmyG303,SecPompeo,0,0,Nobody believes anymore Micheal. That’s what happens when you torch your reputation.,,,https://twitter.com/JimmyG303/status/1213607055048593408
2020-01-04 23:43:33,ClaretsXtra,,5,3,Rod Stringer has confirmed in the post-match interview that Micheal Chambers will stay on loan till the end of the season and Tom Knowles is most likely to do the same. A massive boost for the promotion push!! #Clarets,,#Clarets,https://twitter.com/ClaretsXtra/status/1213606925918756865
2020-01-04 23:43:24,felipe11002750,,0,0,Bobby fought Micheal and Aided brainbustered his private parts,,,https://twitter.com/felipe11002750/status/1213606889860272128
2020-01-04 23:42:37,MEATARCHIVIST,theshampug,0,0,"micheal: filled with trauma because of the archives martin: im also filled with trauma because of the archives :0,im in lov with u",,,https://twitter.com/MEATARCHIVIST/status/1213606691998228483
2020-01-04 23:42:08,earth2danie,,0,0,Micheal is homeless. Of course he's sorry and wants you back. Of course he ain't messing with his baby mama no more lmfao wtf is Megan on? #LifeAfterLockup,,#LifeAfterLockup,https://twitter.com/earth2danie/status/1213606568689750017
