date,username,to,replies,retweets,text,mentions,hashtags,permalink
2020-01-23 23:59:29,Tweetthesam,micheal_prinz,1,0,"He had Mertens and Lozano running rings around him a few months ago, what makes you think Cole and York wouldn't when assisted by Giggs, Kean, Scholes and Beckham 😭😭😭",,,https://twitter.com/Tweetthesam/status/1220496304402501635
2020-01-23 23:57:41,micheal_ristick,tommyjohnzz,1,0,Alright cuzzin,,,https://twitter.com/micheal_ristick/status/1220495850805190656
2020-01-23 23:57:12,tommyjohnzz,micheal_ristick,1,0,Get my face on your back 😌,,,https://twitter.com/tommyjohnzz/status/1220495732437934080
2020-01-23 23:55:04,dnalevelc16,,0,0,"@rachelbotkinPT is Beving. The “smother” comes out during Mikey’s band concert. “Where does my shmoopy sit? I need to know so I can get a good seat. Excuse me, do you know Micheal Botkin? Do you know which seat is his?” @adamfgoldberg #smother #beving",@rachelbotkinPT @adamfgoldberg,#smother #beving,https://twitter.com/dnalevelc16/status/1220495194962964483
2020-01-23 23:55:01,kay_fralick,JillManns1,3,0,I’m used to Chuck being gone- short periods anyway I don’t mind. He used to be gone months at a time when he was in the Navy. Well I’m sure you miss the kids in the summer- but maybe some catchup time for u.,,,https://twitter.com/kay_fralick/status/1220495181012750336
2020-01-23 23:54:41,jediknight1985,ashstronge,0,1,He refers to us as being ‘up there.’ While the south in juxtaposition is ‘this country’. That’s where we figure in the scheme of things to Micheál.,,,https://twitter.com/jediknight1985/status/1220495095608348675
2020-01-23 23:54:02,bigbankliyah,,0,5,Micheal Jordan by King Louie was ahead of its time honestly,,,https://twitter.com/bigbankliyah/status/1220494934492491777
2020-01-23 23:53:36,Tommy_Oldham1,MauraDonohoe,2,0,Lets Hope Noel will the crack the ice and reunite these two and get Oasis back.,,,https://twitter.com/Tommy_Oldham1/status/1220494823981035521
2020-01-23 23:53:28,GivingUpBot,,0,0,I gave up on Jane and Micheal because it was stupid.,,,https://twitter.com/GivingUpBot/status/1220494789898047488
2020-01-23 23:53:05,Margare71687902,JustineStafford,1,0,Leo NOT TAOISEACH MATERIAL what a ???????? Disgraceful. Micheal Martin. For Leader of Government and TAOISEACH ☘️👍🇮🇪☘️🇮🇪🇮🇪🇮🇪🇮🇪,,,https://twitter.com/Margare71687902/status/1220494694876176384
2020-01-23 23:52:21,SaudiaSakari,,1,0,The fact that Micheal showed up with a whole sheet cake and no flowers. ,,,https://twitter.com/SaudiaSakari/status/1220494509122953218
2020-01-23 23:52:05,AnGobanSaor,FelipeMurrelli,0,0,"We should set up our own party Felipe, and get on the TV with Leo and Micheál :-)",,,https://twitter.com/AnGobanSaor/status/1220494444824268800
2020-01-23 23:51:01,thatguysteff,,0,1,I really hope God had a updated photo of Micheal Jackson before he died.,,,https://twitter.com/thatguysteff/status/1220494174040068096
2020-01-23 23:50:13,ItsTheGregShow,nicolesting5,1,0,"It’s not that I don’t like it after he leaves, it’s just to painful to live in without Micheal 😒",,,https://twitter.com/ItsTheGregShow/status/1220493974420348928
2020-01-23 23:49:22,needybucky,,0,0,I’m watching the office and micheal is so annoying I can’t stand him ,,,https://twitter.com/needybucky/status/1220493758778576897
2020-01-23 23:48:48,Weefyy,,0,4,"can i get a promo doe 💊 im micheal a self taught artist that makes oc’s,, im also planning on making a “story” something of the sort,, :] 💊 (tw// blood) ",,,https://twitter.com/Weefyy/status/1220493617774628865
2020-01-23 23:48:13,bomberhowley,franmcnulty,0,0,"Bit rich coming from a man whose party has not only abandoned the north since the foundation of the state but who have also abandoned our homeless, our sick and our elderly. Micheal..............MeHole",,,https://twitter.com/bomberhowley/status/1220493470944702464
2020-01-23 23:46:43,NYKerri_,RickyP6,2,0,"Right and y’all making it sound like Eli is the reason they won 2 Superbowls, Micheal Strahan deserved that MVP and he was robbed. I’m so sorry to Osi, Tuck, JPP, Michael, Pierce both seasons nobody gives them credit. It’s sad.",,,https://twitter.com/NYKerri_/status/1220493090961739778
2020-01-23 23:46:35,MiamiMr305,,0,0,Why y’all made “ Micheal Vick “ fumble so much @EASPORTS_MUT 🤦🏾‍♂️y’all made him horrible @EAMaddenNFL 😡,@EASPORTS_MUT @EAMaddenNFL,,https://twitter.com/MiamiMr305/status/1220493058074206211
2020-01-23 23:46:32,MarySmi96396260,YandR_CBS,0,0,We need more Micheal and Lauren....awesome couple...,,,https://twitter.com/MarySmi96396260/status/1220493044018925568
2020-01-23 23:45:12,SophieDB123,,0,0,I’m scared of Micheal Jackson,,,https://twitter.com/SophieDB123/status/1220492712350273536
2020-01-23 23:44:57,tom_dolan,,0,0,FactCheck: The claims made by Leo Varadkar and Micheál Martin in the first leaders' debate (via @thejournal_ie)c,@thejournal_ie,,https://twitter.com/tom_dolan/status/1220492648139689989
2020-01-23 23:44:43,micheal_SLC,hieirebirth,0,1,We saying the same about Russ? Brady? Etc. I’m a firm believer of “defense wins championships” but the road to the big game still exists and all these guys had to perform to get their team there. SO much context missing. Lol,,,https://twitter.com/micheal_SLC/status/1220492588215521281
2020-01-23 23:43:38,AlbanyHuskies,,0,1,138: Will Mergen falls to Micheal Rothfork (Foley) @3:05,,,https://twitter.com/AlbanyHuskies/status/1220492314445074433
2020-01-23 23:43:27,JillManns1,kay_fralick,1,0,"Great having that freedom from time to time eh? Good stuff 👍 nothing happening, Just usual, work Kids, house etc. Have the Birthdays out of the way until next winter 👌 i'm on my own in the summer, the Kids and Paul all winter.",,,https://twitter.com/JillManns1/status/1220492270341849089
2020-01-23 23:43:13,NobodyC91630916,NobodyC91630916,0,0,Dudes straight up Micheal Scott,,,https://twitter.com/NobodyC91630916/status/1220492212955439105
